Channel,is_5Ghz,SSID,Transmitter_Adress,Channel_Width,PHY_Type
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
13,0,draadloos8,54:fa:3e:b4:a7:1f,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
100,1,Ziggo2A66EB4,90:5c:44:49:f7:26,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
1,0,Ziggo312E6F3,54:67:51:45:60:4b,20,7
1,0,Ziggo,56:67:11:45:60:4b,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
12,0,HZN243715541,1c:3a:de:d2:c7:f1,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
36,1,UPC507526185,5c:a3:9d:c7:85:c0,40,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,UPC243135262,f8:04:2e:47:5b:88,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
11,0,UPC248413617,dc:71:44:bc:d3:d8,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,Den Hoed,58:6d:8f:e1:5e:92,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
5,0,UPC247984513,5c:a3:9d:c7:85:c8,20,7
9,0,AirPort_Thuis,e4:ce:8f:6e:2a:b5,20,7
9,0,HZN244862772,1c:3a:de:ed:32:17,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
11,0,UPC1382594,8c:04:ff:13:44:34,20,7
12,0,HZN243715541,1c:3a:de:d2:c7:f1,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
13,0,UPC243592034,54:88:0e:13:84:48,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
3,0,VGV7519874E97,84:9c:a6:87:4e:97,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
6,0,ZiggoCB7E97E,ac:22:05:5f:64:fc,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
12,0,ZiggoA9A53BE,54:67:51:b7:d1:79,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
11,0,UPC1382594,8c:04:ff:13:44:34,20,7
12,0,Ziggo,56:67:11:b7:d1:79,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
100,1,ZiggoCB7E97E,ac:22:05:5f:64:ea,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
3,0,VGV7519874E97,84:9c:a6:87:4e:97,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
5,0,UPC247984513,5c:a3:9d:c7:85:c8,20,7
6,0,Rita,ac:22:05:a4:84:80,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
7,0,UPC247984513,5c:a3:9d:c7:85:c8,20,7
9,0,HZN244862772,1c:3a:de:ed:32:17,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
11,0,ZiggoA9A53BE,54:67:51:b7:d1:79,20,7
11,0,Ziggo,56:67:11:b7:d1:79,20,7
13,0,KPN Fon,4c:09:d4:33:aa:69,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
100,1,Ziggo2A66EB4,90:5c:44:49:f7:26,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
3,0,VGV7519874E97,84:9c:a6:87:4e:97,20,7
6,0,Rita,ac:22:05:a4:84:80,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
11,0,Sitecom4F2CD9,00:0c:f6:4f:2c:d9,40,7
12,0,ZiggoA9A53BE,54:67:51:b7:d1:79,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,Ziggo1E2FB8F,dc:53:7c:28:eb:14,20,7
4,0,H369A7ED680,ac:64:62:7e:d6:80,20,7
4,0,VGV751950327D,9c:80:df:50:32:7d,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
11,0,Ziggo,56:67:11:b7:d1:79,20,7
13,0,VGV751933AA69,4c:09:d4:33:aa:68,20,7
13,0,KPN Fon,4c:09:d4:33:aa:69,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,Ziggo,56:67:11:45:60:4b,20,7
3,0,HZN248528117,54:fa:3e:83:fd:31,20,7
5,0,TMNL-138081,e4:fb:5d:13:80:88,20,7
11,0,DYMOND WR03 2.4G,00:e0:4c:67:30:77,40,7
12,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
11,0,UPC1382594,8c:04:ff:13:44:34,20,7
13,0,draadloos8,54:fa:3e:b4:a7:1f,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
13,0,draadloos8,54:fa:3e:b4:a7:1f,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
9,0,HZN244862772,1c:3a:de:ed:32:17,20,7
11,0,ZiggoA9A53BE,54:67:51:b7:d1:79,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,Ziggo,56:67:11:45:60:4b,20,7
1,0,HZN244106383,1c:3a:de:d0:cb:09,20,7
6,0,UPC247109493,f8:04:2e:33:3a:58,20,7
6,0,UPC247984513,5c:a3:9d:c7:85:c8,20,7
9,0,H369A7ED680,ac:64:62:7e:d6:80,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
5,0,TMNL-138081,e4:fb:5d:13:80:88,20,7
6,0,Rita,ac:22:05:a4:84:80,20,7
9,0,KPN Fon,62:64:62:7e:d6:81,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
11,0,DYMOND WR03 2.4G,00:e0:4c:67:30:77,40,7
13,0,HZN248813974,54:fa:3e:ba:9c:33,20,7
13,0,draadloos8,54:fa:3e:b4:a7:1f,20,7
36,1,UPC507526185,5c:a3:9d:c7:85:c0,40,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
100,1,Ziggo2A66EB4,90:5c:44:49:f7:26,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,Ziggo,56:67:11:45:60:4b,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
6,0,Rita,ac:22:05:a4:84:80,20,7
9,0,KPN Fon,62:64:62:7e:d6:81,20,7
11,0,DYMOND WR03 2.4G,00:e0:4c:67:30:77,40,7
13,0,HZN248813974,54:fa:3e:ba:9c:33,20,7
13,0,draadloos8,54:fa:3e:b4:a7:1f,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
1,0,Ziggo1E2FB8F,dc:53:7c:28:eb:14,20,7
4,0,H368N8D0BE0,28:ff:3e:39:3d:e0,20,7
4,0,KPN Fon,62:ff:3e:39:3d:e1,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
9,0,H369A7ED680,ac:64:62:7e:d6:80,20,7
9,0,KPN Fon,62:64:62:7e:d6:81,20,7
13,0,VGV751933AA69,4c:09:d4:33:aa:68,20,7
13,0,KPN Fon,4c:09:d4:33:aa:69,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
11,0,DYMOND WR03 2.4G,00:e0:4c:67:30:77,40,7
13,0,draadloos8,54:fa:3e:b4:a7:1f,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
6,0,Ziggo,ae:22:15:5f:64:fc,20,7
11,0,ZiggoA9A53BE,54:67:51:b7:d1:79,20,7
11,0,Ziggo,56:67:11:b7:d1:79,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
4,0,VGV751950327D,9c:80:df:50:32:7d,20,7
5,0,UPC247984513,5c:a3:9d:c7:85:c8,20,7
6,0,Ziggo2A73BBD,ac:22:05:76:45:d0,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
9,0,H369A7ED680,ac:64:62:7e:d6:80,20,7
10,0,VGV75196A54F7,4c:09:d4:6a:54:f7,20,7
13,0,VGV751933AA69,4c:09:d4:33:aa:68,20,7
13,0,KPN Fon,4c:09:d4:33:aa:69,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
4,0,H368N8D0BE0,28:ff:3e:39:3d:e0,20,7
4,0,KPN Fon,62:ff:3e:39:3d:e1,20,7
5,0,UPC247984513,5c:a3:9d:c7:85:c8,20,7
10,0,VGV75196A54F7,4c:09:d4:6a:54:f7,20,7
11,0,Ziggo,56:67:11:b7:d1:79,20,7
13,0,VGV751933AA69,4c:09:d4:33:aa:68,20,7
13,0,KPN Fon,4c:09:d4:33:aa:69,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
3,0,HZN248528117,54:fa:3e:83:fd:31,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
6,0,Rita,ac:22:05:a4:84:80,20,7
10,0,Ziggo3EFD3AC,ac:22:05:27:0f:f6,40,7
12,0,VGV751933AA69,4c:09:d4:33:aa:68,20,7
13,0,HZN248813974,54:fa:3e:ba:9c:33,20,7
36,1,UPC507526185,5c:a3:9d:c7:85:c0,40,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,HZN244106383,1c:3a:de:d0:cb:09,20,7
1,0,UPC240810943,5c:a3:9d:7e:e2:08,20,7
3,0,HZN248528117,54:fa:3e:83:fd:31,20,7
4,0,VGV751950327D,9c:80:df:50:32:7d,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
11,0,DYMOND WR03 2.4G,00:e0:4c:67:30:77,40,7
12,0,HZN244454730,54:fa:3e:5a:3d:11,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,H369A2098CA,28:ff:3e:20:98:ca,20,7
6,0,Ziggo,ae:22:15:76:45:d0,20,7
10,0,VGV75196A54F7,4c:09:d4:6a:54:f7,20,7
11,0,UPC245169580,14:49:e0:fd:4e:78,20,7
12,0,HZN243715541,1c:3a:de:d2:c7:f1,20,7
13,0,KPN Fon,4c:09:d4:33:aa:69,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
3,0,HZN248528117,54:fa:3e:83:fd:31,20,7
4,0,H369A2FF422,28:ff:3e:2f:f4:22,20,7
11,0,Ziggo64E65D6,ac:22:05:77:54:40,20,7
12,0,HZN244454730,54:fa:3e:5a:3d:11,20,7
13,0,UPC243592034,54:88:0e:13:84:48,20,7
36,1,UPC507526185,5c:a3:9d:c7:85:c0,40,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
5,0,TMNL-138081,e4:fb:5d:13:80:88,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
13,0,draadloos8,54:fa:3e:b4:a7:1f,20,7
36,1,UPC507526185,5c:a3:9d:c7:85:c0,40,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
2,0,VGV7519E8DD57,88:03:55:e8:dd:56,20,7
3,0,HZN248528117,54:fa:3e:83:fd:31,20,7
11,0,UPC245169580,14:49:e0:fd:4e:78,20,7
11,0,DYMOND WR03 2.4G,00:e0:4c:67:30:77,40,7
12,0,HZN244454730,54:fa:3e:5a:3d:11,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
1,0,DIRECT-55-HP ENVY 7640 series,34:64:a9:3f:71:56,20,7
1,0,H369A2098CA,28:ff:3e:20:98:ca,20,7
4,0,VGV751950327D,9c:80:df:50:32:7d,20,7
5,0,TMNL-138081,e4:fb:5d:13:80:88,20,7
10,0,TokoMacan,54:25:ea:c6:38:60,20,7
12,0,HZN244454730,54:fa:3e:5a:3d:11,20,7
13,0,HZN241603198,1c:3a:de:84:b8:6e,20,7
52,1,H369A59CABD,00:4a:77:59:ca:be,80,8
100,1,Ziggo2A66EB4,90:5c:44:49:f7:26,80,8
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
8,0,H369A59CABD,00:4a:77:59:ca:bd,20,7
